,area,year,item,avg_temp,rainfall_mm,pesticides_tonnes,Fertilizer_Used,Irrigation_Used,Weather_Condition,Soil_Type,yield
16908,Mexico,1994,Soybean,20.625,758.0,34468.93,True,True,Rainy,Silt,18114
16909,Mexico,1995,Soybean,20.945,758.0,34468.93,False,False,Sunny,Chalky,14121
16910,Mexico,1996,Soybean,20.935,758.0,34468.93,True,False,Sunny,Sandy,11429
16911,Mexico,1997,Soybean,20.67,758.0,34468.93,True,True,Cloudy,Sandy,15057
16912,Mexico,1998,Soybean,20.845,758.0,34468.93,True,False,Cloudy,Peaty,15978
16913,Mexico,1999,Soybean,20.299999999999997,758.0,34468.93,False,True,Sunny,Clay,16366
16914,Mexico,2000,Soybean,20.655,758.0,34468.93,False,True,Cloudy,Chalky,14623
16915,Mexico,2001,Soybean,20.69,758.0,31373.3,False,True,Sunny,Loam,16503
16916,Mexico,2002,Soybean,20.715,758.0,16189.88,False,True,Rainy,Silt,15318
16917,Mexico,2003,Soybean,20.965000000000003,758.0,23622.86,False,False,Rainy,Peaty,18563
16918,Mexico,2004,Soybean,20.575,758.0,26433.14,True,True,Cloudy,Silt,15010
16919,Mexico,2005,Soybean,20.755000000000003,758.0,51741.99,True,True,Rainy,Sandy,19450
16920,Mexico,2006,Soybean,20.9,758.0,50891.95,True,True,Sunny,Silt,14962
16921,Mexico,2007,Soybean,20.76,758.0,64501.28,False,True,Rainy,Chalky,14121
16922,Mexico,2008,Soybean,20.715,758.0,61732.11,True,True,Cloudy,Loam,20196
16923,Mexico,2009,Soybean,21.04,758.0,61690.08,True,False,Sunny,Loam,18675
16924,Mexico,2010,Soybean,20.26,758.0,63402.29,False,True,Rainy,Peaty,10925
16925,Mexico,2011,Soybean,20.69,758.0,65961.1,True,True,Cloudy,Chalky,13197
16926,Mexico,2012,Soybean,21.065,758.0,64512.22,False,False,Rainy,Sandy,17389
16927,Mexico,2013,Soybean,22.025,758.0,59920.18,False,True,Cloudy,Peaty,15198
16928,Mexico,2014,Soybean,20.7025,758.0,53196.66,False,True,Rainy,Loam,18838
16929,Mexico,2015,Soybean,20.7025,758.0,56518.2,True,False,Rainy,Peaty,13645
16930,Mexico,2016,Soybean,20.7025,758.0,57110.63,True,False,Cloudy,Clay,18327
16931,Mexico,1990,Sweet potatoes,20.545,758.0,34468.93,False,False,Cloudy,Sandy,167541
16932,Mexico,1991,Sweet potatoes,20.445,758.0,34468.93,False,True,Sunny,Clay,174848
16933,Mexico,1992,Sweet potatoes,20.485,758.0,34468.93,False,False,Sunny,Silt,202929
16934,Mexico,1993,Sweet potatoes,20.385,758.0,34468.93,False,False,Rainy,Sandy,185676
16935,Mexico,1994,Sweet potatoes,20.625,758.0,34468.93,False,False,Sunny,Peaty,198359
16936,Mexico,1995,Sweet potatoes,20.945,758.0,34468.93,False,True,Rainy,Sandy,174581
16937,Mexico,1996,Sweet potatoes,20.935,758.0,34468.93,False,True,Rainy,Silt,185891
16938,Mexico,1997,Sweet potatoes,20.67,758.0,34468.93,True,False,Rainy,Silt,209597
16939,Mexico,1998,Sweet potatoes,20.845,758.0,34468.93,True,False,Cloudy,Silt,187500
16940,Mexico,1999,Sweet potatoes,20.299999999999997,758.0,34468.93,True,False,Cloudy,Peaty,193104
16941,Mexico,2000,Sweet potatoes,20.655,758.0,34468.93,False,False,Cloudy,Sandy,188160
16942,Mexico,2001,Sweet potatoes,20.69,758.0,31373.3,False,True,Rainy,Silt,199853
16943,Mexico,2002,Sweet potatoes,20.715,758.0,16189.88,False,True,Sunny,Silt,184236
16944,Mexico,2003,Sweet potatoes,20.965000000000003,758.0,23622.86,False,False,Rainy,Chalky,237275
16945,Mexico,2004,Sweet potatoes,20.575,758.0,26433.14,False,False,Rainy,Silt,218597
16946,Mexico,2005,Sweet potatoes,20.755000000000003,758.0,51741.99,True,True,Sunny,Silt,214928
16947,Mexico,2006,Sweet potatoes,20.9,758.0,50891.95,True,True,Rainy,Clay,212942
16948,Mexico,2007,Sweet potatoes,20.76,758.0,64501.28,False,False,Sunny,Sandy,204599
16949,Mexico,2008,Sweet potatoes,20.715,758.0,61732.11,False,False,Rainy,Sandy,215028
16950,Mexico,2009,Sweet potatoes,21.04,758.0,61690.08,True,False,Cloudy,Peaty,190454
16951,Mexico,2010,Sweet potatoes,20.26,758.0,63402.29,False,True,Cloudy,Loam,206653
16952,Mexico,2011,Sweet potatoes,20.69,758.0,65961.1,True,False,Cloudy,Clay,201465
16953,Mexico,2012,Sweet potatoes,21.065,758.0,64512.22,True,False,Sunny,Loam,175168
16954,Mexico,2013,Sweet potatoes,22.025,758.0,59920.18,True,False,Sunny,Sandy,183965
16955,Mexico,2014,Sweet potatoes,20.7025,758.0,53196.66,False,False,Sunny,Loam,177216
16956,Mexico,2015,Sweet potatoes,20.7025,758.0,56518.2,False,True,Rainy,Sandy,191395
16957,Mexico,2016,Sweet potatoes,20.7025,758.0,57110.63,False,False,Sunny,Clay,197203
16958,Mexico,1990,Wheat,20.545,758.0,34468.93,False,False,Cloudy,Silt,42143
16959,Mexico,1991,Wheat,20.445,758.0,34468.93,False,False,Sunny,Clay,41272
16960,Mexico,1992,Wheat,20.485,758.0,34468.93,False,False,Rainy,Chalky,39530
16961,Mexico,1993,Wheat,20.385,758.0,34468.93,False,False,Cloudy,Loam,40821
16962,Mexico,1994,Wheat,20.625,758.0,34468.93,False,True,Cloudy,Sandy,43034
16963,Mexico,1995,Wheat,20.945,758.0,34468.93,False,False,Rainy,Clay,37320
16964,Mexico,1996,Wheat,20.935,758.0,34468.93,False,False,Rainy,Chalky,41706
16965,Mexico,1997,Wheat,20.67,758.0,34468.93,False,True,Rainy,Peaty,47347
16966,Mexico,1998,Wheat,20.845,758.0,34468.93,False,True,Rainy,Sandy,42077
16967,Mexico,1999,Wheat,20.299999999999997,758.0,34468.93,True,False,Sunny,Chalky,46310
16968,Mexico,2000,Wheat,20.655,758.0,34468.93,False,False,Cloudy,Clay,49355
16969,Mexico,2001,Wheat,20.69,758.0,31373.3,True,True,Rainy,Chalky,47661
16970,Mexico,2002,Wheat,20.715,758.0,16189.88,True,False,Rainy,Chalky,50999
16971,Mexico,2003,Wheat,20.965000000000003,758.0,23622.86,False,True,Sunny,Clay,44912
16972,Mexico,2004,Wheat,20.575,758.0,26433.14,False,True,Sunny,Sandy,44871
16973,Mexico,2005,Wheat,20.755000000000003,758.0,51741.99,False,True,Rainy,Sandy,47517
16974,Mexico,2006,Wheat,20.9,758.0,50891.95,True,False,Rainy,Peaty,52274
16975,Mexico,2007,Wheat,20.76,758.0,64501.28,False,False,Rainy,Silt,50824
16976,Mexico,2008,Wheat,20.715,758.0,61732.11,True,True,Cloudy,Silt,50134
16977,Mexico,2009,Wheat,21.04,758.0,61690.08,False,True,Cloudy,Chalky,49688
16978,Mexico,2010,Wheat,20.26,758.0,63402.29,True,False,Sunny,Loam,54185
16979,Mexico,2011,Wheat,20.69,758.0,65961.1,False,False,Cloudy,Sandy,54778
16980,Mexico,2012,Wheat,21.065,758.0,64512.22,False,True,Cloudy,Peaty,56568
16981,Mexico,2013,Wheat,22.025,758.0,59920.18,False,False,Cloudy,Silt,52934
16982,Mexico,2014,Wheat,20.7025,758.0,53196.66,False,True,Cloudy,Peaty,51935
16983,Mexico,2015,Wheat,20.7025,758.0,56518.2,False,False,Rainy,Loam,45256
16984,Mexico,2016,Wheat,20.7025,758.0,57110.63,True,False,Sunny,Silt,53388
16985,Micronesia,1995,Cassava,21.34,758.0,1594.5,False,False,Rainy,Sandy,107273
16986,Micronesia,1996,Cassava,21.34,758.0,1594.5,False,True,Sunny,Chalky,106335
16987,Micronesia,1997,Cassava,21.34,758.0,1594.5,False,False,Rainy,Loam,106263
16988,Micronesia,1998,Cassava,21.34,758.0,1594.5,True,True,Sunny,Chalky,106191
16989,Micronesia,1999,Cassava,21.34,758.0,1594.5,True,False,Cloudy,Silt,106119
16990,Micronesia,2000,Cassava,21.34,758.0,1594.5,False,False,Sunny,Peaty,106047
16991,Micronesia,2001,Cassava,21.34,758.0,1594.5,False,True,Cloudy,Chalky,105975
16992,Micronesia,2002,Cassava,21.34,758.0,1594.5,True,True,Cloudy,Peaty,105903
16993,Micronesia,2003,Cassava,21.34,758.0,1594.5,False,False,Cloudy,Peaty,105832
16994,Micronesia,2004,Cassava,21.34,758.0,1594.5,False,False,Rainy,Peaty,105784
16995,Micronesia,2005,Cassava,21.34,758.0,1594.5,False,True,Rainy,Silt,105737
16996,Micronesia,2006,Cassava,21.34,758.0,1594.5,True,True,Sunny,Loam,105689
16997,Micronesia,2007,Cassava,21.34,758.0,1594.5,True,True,Cloudy,Clay,100000
16998,Micronesia,2008,Cassava,21.34,758.0,1594.5,True,False,Rainy,Loam,105956
16999,Micronesia,2009,Cassava,21.34,758.0,1594.5,False,True,Sunny,Peaty,106269
17000,Micronesia,2010,Cassava,21.34,758.0,1594.5,True,True,Sunny,Sandy,106582
17001,Micronesia,2011,Cassava,21.34,758.0,1594.5,True,True,Sunny,Clay,106895
17002,Micronesia,2012,Cassava,21.34,758.0,1594.5,True,True,Cloudy,Chalky,112500
17003,Micronesia,2013,Cassava,21.34,758.0,1594.5,False,True,Sunny,Silt,105556
17004,Micronesia,2014,Cassava,21.34,758.0,1594.5,True,False,Sunny,Sandy,106295
17005,Micronesia,2015,Cassava,21.34,758.0,1594.5,True,False,Sunny,Peaty,106322
17006,Micronesia,2016,Cassava,21.34,758.0,1594.5,False,True,Cloudy,Clay,106333
17007,Micronesia,1991,Maize,21.34,758.0,1594.5,False,False,Rainy,Sandy,11848
17008,Micronesia,1992,Maize,21.34,758.0,1594.5,True,True,Sunny,Silt,11937
17009,Micronesia,1993,Maize,21.34,758.0,1594.5,True,False,Sunny,Chalky,11935
17010,Micronesia,1994,Maize,21.34,758.0,1594.5,True,False,Cloudy,Sandy,12037
17011,Micronesia,1995,Maize,21.34,758.0,1594.5,True,False,Sunny,Chalky,12000
17012,Micronesia,1996,Maize,21.34,758.0,1594.5,True,False,Rainy,Sandy,12040
17013,Micronesia,1997,Maize,21.34,758.0,1594.5,False,True,Cloudy,Clay,12088
17014,Micronesia,1998,Maize,21.34,758.0,1594.5,False,False,Rainy,Peaty,12138
17015,Micronesia,1999,Maize,21.34,758.0,1594.5,True,False,Cloudy,Silt,12189
17016,Micronesia,2000,Maize,21.34,758.0,1594.5,False,True,Cloudy,Chalky,12243
17017,Micronesia,2001,Maize,21.34,758.0,1594.5,False,False,Rainy,Peaty,12301
17018,Micronesia,2002,Maize,21.34,758.0,1594.5,True,True,Sunny,Clay,12362
17019,Micronesia,2003,Maize,21.34,758.0,1594.5,True,False,Rainy,Silt,12427
17020,Micronesia,2004,Maize,21.34,758.0,1594.5,False,False,Cloudy,Silt,12501
17021,Micronesia,2005,Maize,21.34,758.0,1594.5,False,False,Rainy,Peaty,12581
17022,Micronesia,2006,Maize,21.34,758.0,1594.5,False,True,Rainy,Sandy,12667
17023,Micronesia,2007,Maize,21.34,758.0,1594.5,False,True,Rainy,Silt,12222
17024,Micronesia,2008,Maize,21.34,758.0,1594.5,True,True,Sunny,Sandy,12975
17025,Micronesia,2009,Maize,21.34,758.0,1594.5,False,False,Rainy,Sandy,13200
17026,Micronesia,2010,Maize,21.34,758.0,1594.5,True,True,Sunny,Loam,13437
17027,Micronesia,2011,Maize,21.34,758.0,1594.5,True,False,Rainy,Sandy,13689
17028,Micronesia,2012,Maize,21.34,758.0,1594.5,True,True,Cloudy,Chalky,14286
17029,Micronesia,2013,Maize,21.34,758.0,1594.5,False,True,Cloudy,Clay,15000
17030,Micronesia,2014,Maize,21.34,758.0,1594.5,True,False,Rainy,Loam,14497
17031,Micronesia,2015,Maize,21.34,758.0,1594.5,False,False,Sunny,Clay,14263
17032,Micronesia,2016,Maize,21.34,758.0,1594.5,False,False,Rainy,Clay,14302
17033,Micronesia,1995,Plantains and others,21.34,758.0,1594.5,True,True,Sunny,Clay,6000
17034,Micronesia,1996,Plantains and others,21.34,758.0,1594.5,False,True,Rainy,Loam,5981
17035,Micronesia,1997,Plantains and others,21.34,758.0,1594.5,True,True,Sunny,Loam,5987
17036,Micronesia,1998,Plantains and others,21.34,758.0,1594.5,False,True,Sunny,Loam,5992
17037,Micronesia,1999,Plantains and others,21.34,758.0,1594.5,False,True,Sunny,Sandy,5995
17038,Micronesia,2000,Plantains and others,21.34,758.0,1594.5,True,False,Cloudy,Peaty,5996
17039,Micronesia,2001,Plantains and others,21.34,758.0,1594.5,True,True,Sunny,Sandy,5995
17040,Micronesia,2002,Plantains and others,21.34,758.0,1594.5,True,False,Sunny,Silt,5991
17041,Micronesia,2003,Plantains and others,21.34,758.0,1594.5,True,True,Cloudy,Peaty,5984
17042,Micronesia,2004,Plantains and others,21.34,758.0,1594.5,False,False,Rainy,Loam,5959
17043,Micronesia,2005,Plantains and others,21.34,758.0,1594.5,True,False,Cloudy,Peaty,5931
17044,Micronesia,2006,Plantains and others,21.34,758.0,1594.5,False,True,Rainy,Peaty,5897
17045,Micronesia,2007,Plantains and others,21.34,758.0,1594.5,True,True,Sunny,Silt,6364
17046,Micronesia,2008,Plantains and others,21.34,758.0,1594.5,True,True,Rainy,Silt,5751
17047,Micronesia,2009,Plantains and others,21.34,758.0,1594.5,True,True,Sunny,Loam,5639
17048,Micronesia,2010,Plantains and others,21.34,758.0,1594.5,True,True,Sunny,Peaty,5522
17049,Micronesia,2011,Plantains and others,21.34,758.0,1594.5,False,False,Cloudy,Clay,5402
17050,Micronesia,2012,Plantains and others,21.34,758.0,1594.5,True,False,Cloudy,Silt,4828
17051,Micronesia,2013,Plantains and others,21.34,758.0,1594.5,False,True,Cloudy,Silt,5307
17052,Micronesia,2014,Plantains and others,21.34,758.0,1594.5,False,True,Sunny,Silt,5431
17053,Micronesia,2015,Plantains and others,21.34,758.0,1594.5,False,False,Rainy,Loam,5419
17054,Micronesia,2016,Plantains and others,21.34,758.0,1594.5,True,False,Rainy,Silt,5387
17055,Micronesia,1995,Rice,21.34,758.0,1594.5,True,False,Sunny,Sandy,11250
17056,Micronesia,1996,Rice,21.34,758.0,1594.5,True,False,Cloudy,Chalky,11526
17057,Micronesia,1997,Rice,21.34,758.0,1594.5,False,True,Sunny,Chalky,11535
17058,Micronesia,1998,Rice,21.34,758.0,1594.5,False,True,Rainy,Peaty,11546
17059,Micronesia,1999,Rice,21.34,758.0,1594.5,True,False,Rainy,Sandy,11559
17060,Micronesia,2000,Rice,21.34,758.0,1594.5,True,True,Cloudy,Chalky,11573
17061,Micronesia,2001,Rice,21.34,758.0,1594.5,False,True,Sunny,Peaty,11590
17062,Micronesia,2002,Rice,21.34,758.0,1594.5,False,False,Sunny,Loam,11610
17063,Micronesia,2003,Rice,21.34,758.0,1594.5,True,True,Cloudy,Peaty,11634
17064,Micronesia,2004,Rice,21.34,758.0,1594.5,False,True,Sunny,Sandy,11885
17065,Micronesia,2005,Rice,21.34,758.0,1594.5,False,True,Cloudy,Sandy,12141
17066,Micronesia,2006,Rice,21.34,758.0,1594.5,False,True,Sunny,Sandy,12402
17067,Micronesia,2007,Rice,21.34,758.0,1594.5,False,False,Cloudy,Chalky,11111
17068,Micronesia,2008,Rice,21.34,758.0,1594.5,False,False,Cloudy,Loam,13428
17069,Micronesia,2009,Rice,21.34,758.0,1594.5,False,True,Cloudy,Loam,14188
17070,Micronesia,2010,Rice,21.34,758.0,1594.5,True,True,Rainy,Chalky,14945
17071,Micronesia,2011,Rice,21.34,758.0,1594.5,False,True,Sunny,Chalky,15693
17072,Micronesia,2012,Rice,21.34,758.0,1594.5,False,True,Sunny,Loam,17778
17073,Micronesia,2013,Rice,21.34,758.0,1594.5,True,False,Rainy,Clay,17368
17074,Micronesia,2014,Rice,21.34,758.0,1594.5,False,True,Sunny,Peaty,16675
17075,Micronesia,2015,Rice,21.34,758.0,1594.5,True,True,Sunny,Loam,17084
17076,Micronesia,2016,Rice,21.34,758.0,1594.5,True,False,Sunny,Clay,17478
17077,Micronesia,1995,Sorghum,21.34,758.0,1594.5,False,False,Sunny,Clay,25000
17078,Micronesia,1996,Sorghum,21.34,758.0,1594.5,True,False,Cloudy,Clay,24784
17079,Micronesia,1997,Sorghum,21.34,758.0,1594.5,True,True,Sunny,Peaty,24790
17080,Micronesia,1998,Sorghum,21.34,758.0,1594.5,False,True,Cloudy,Clay,24796
17081,Micronesia,1999,Sorghum,21.34,758.0,1594.5,True,True,Sunny,Peaty,24802
17082,Micronesia,2000,Sorghum,21.34,758.0,1594.5,False,True,Sunny,Loam,24808
17083,Micronesia,2001,Sorghum,21.34,758.0,1594.5,True,True,Sunny,Silt,24814
17084,Micronesia,2002,Sorghum,21.34,758.0,1594.5,True,True,Rainy,Clay,24821
17085,Micronesia,2003,Sorghum,21.34,758.0,1594.5,True,False,Sunny,Loam,24827
17086,Micronesia,2004,Sorghum,21.34,758.0,1594.5,True,True,Sunny,Peaty,24681
17087,Micronesia,2005,Sorghum,21.34,758.0,1594.5,False,False,Sunny,Clay,24531
17088,Micronesia,2006,Sorghum,21.34,758.0,1594.5,True,True,Rainy,Peaty,24361
17089,Micronesia,2007,Sorghum,21.34,758.0,1594.5,True,False,Sunny,Sandy,24000
17090,Micronesia,2008,Sorghum,21.34,758.0,1594.5,False,False,Rainy,Sandy,23385
17091,Micronesia,2009,Sorghum,21.34,758.0,1594.5,True,False,Cloudy,Sandy,23746
17092,Micronesia,2010,Sorghum,21.34,758.0,1594.5,True,False,Sunny,Peaty,23450
17093,Micronesia,2011,Sorghum,21.34,758.0,1594.5,False,False,Sunny,Silt,23186
17094,Micronesia,2012,Sorghum,21.34,758.0,1594.5,True,True,Rainy,Loam,22922
17095,Micronesia,2013,Sorghum,21.34,758.0,1594.5,True,False,Sunny,Clay,22658
17096,Micronesia,2014,Sorghum,21.34,758.0,1594.5,True,True,Sunny,Silt,22394
17097,Micronesia,2015,Sorghum,21.34,758.0,1594.5,False,True,Rainy,Silt,22130
17098,Micronesia,2016,Sorghum,21.34,758.0,1594.5,False,True,Cloudy,Clay,21867
17099,Micronesia,1995,Sweet potatoes,21.34,758.0,1594.5,False,False,Sunny,Chalky,58824
17100,Micronesia,1996,Sweet potatoes,21.34,758.0,1594.5,True,True,Cloudy,Sandy,58183
17101,Micronesia,1997,Sweet potatoes,21.34,758.0,1594.5,True,True,Rainy,Peaty,58130
17102,Micronesia,1998,Sweet potatoes,21.34,758.0,1594.5,True,True,Cloudy,Peaty,58075
17103,Micronesia,1999,Sweet potatoes,21.34,758.0,1594.5,False,False,Rainy,Loam,58020
17104,Micronesia,2000,Sweet potatoes,21.34,758.0,1594.5,False,False,Cloudy,Loam,57964
17105,Micronesia,2001,Sweet potatoes,21.34,758.0,1594.5,True,False,Cloudy,Clay,57906
17106,Micronesia,2002,Sweet potatoes,21.34,758.0,1594.5,True,False,Rainy,Peaty,57847
17107,Micronesia,2003,Sweet potatoes,21.34,758.0,1594.5,True,False,Cloudy,Clay,57785
17108,Micronesia,2004,Sweet potatoes,21.34,758.0,1594.5,True,True,Rainy,Sandy,57714
17109,Micronesia,2005,Sweet potatoes,21.34,758.0,1594.5,True,True,Rainy,Chalky,57638
17110,Micronesia,2006,Sweet potatoes,21.34,758.0,1594.5,True,False,Cloudy,Clay,57558
17111,Micronesia,2007,Sweet potatoes,21.34,758.0,1594.5,True,True,Sunny,Chalky,58182
17112,Micronesia,2008,Sweet potatoes,21.34,758.0,1594.5,False,False,Cloudy,Clay,57228
17113,Micronesia,2009,Sweet potatoes,21.34,758.0,1594.5,True,False,Sunny,Sandy,56975
17114,Micronesia,2010,Sweet potatoes,21.34,758.0,1594.5,True,True,Rainy,Loam,56709
17115,Micronesia,2011,Sweet potatoes,21.34,758.0,1594.5,False,True,Cloudy,Clay,56428
17116,Micronesia,2012,Sweet potatoes,21.34,758.0,1594.5,False,True,Rainy,Loam,54545
17117,Micronesia,2013,Sweet potatoes,21.34,758.0,1594.5,False,False,Rainy,Peaty,56637
17118,Micronesia,2014,Sweet potatoes,21.34,758.0,1594.5,True,False,Rainy,Chalky,55947
17119,Micronesia,2015,Sweet potatoes,21.34,758.0,1594.5,False,True,Cloudy,Loam,56271
17120,Micronesia,2016,Sweet potatoes,21.34,758.0,1594.5,False,True,Rainy,Loam,56379
17121,Mongolia,1990,Potatoes,-2.02,241.0,1594.5,True,False,Sunny,Loam,107467
17122,Mongolia,1991,Potatoes,-2.76,241.0,1594.5,False,True,Rainy,Chalky,88636
17123,Mongolia,1992,Potatoes,-1.86,241.0,1594.5,True,False,Rainy,Silt,90230
17124,Mongolia,1993,Potatoes,-2.52,241.0,1594.5,False,False,Rainy,Peaty,67528
17125,Mongolia,1994,Potatoes,-1.69,241.0,1594.5,True,True,Cloudy,Peaty,69231
17126,Mongolia,1995,Potatoes,-1.63,241.0,1594.5,False,True,Sunny,Silt,83490
17127,Mongolia,1996,Potatoes,-2.65,241.0,1594.5,False,True,Rainy,Silt,66381
17128,Mongolia,1997,Potatoes,-1.46,241.0,1594.5,False,True,Sunny,Silt,82881
17129,Mongolia,1998,Potatoes,-1.2,241.0,1594.5,True,True,Rainy,Chalky,80276
17130,Mongolia,1999,Potatoes,-1.59,241.0,1594.5,True,False,Rainy,Silt,72824
17131,Mongolia,2000,Potatoes,-2.36,241.0,1594.5,False,True,Rainy,Sandy,74727
17132,Mongolia,2001,Potatoes,-1.98,241.0,1594.5,True,True,Rainy,Loam,65507
17133,Mongolia,2002,Potatoes,-1.48,241.0,1594.5,False,False,Cloudy,Loam,50707
17134,Mongolia,2003,Potatoes,-2.41,241.0,1594.5,True,False,Sunny,Peaty,93425
17135,Mongolia,2004,Potatoes,-1.51,241.0,1594.5,True,True,Cloudy,Sandy,88327
17136,Mongolia,2005,Potatoes,-2.36,241.0,1594.5,True,False,Rainy,Clay,84801
17137,Mongolia,2006,Potatoes,-1.56,241.0,1594.5,True,False,Rainy,Sandy,101716
17138,Mongolia,2007,Potatoes,0.2,241.0,1594.5,True,False,Sunny,Silt,99887
17139,Mongolia,2008,Potatoes,-1.05,241.0,1594.5,True,False,Rainy,Clay,109652
17140,Mongolia,2009,Potatoes,-2.04,241.0,1594.5,True,False,Cloudy,Sandy,111801
17141,Mongolia,2010,Potatoes,-3.04,241.0,1594.5,True,True,Sunny,Clay,121584
17142,Mongolia,2011,Potatoes,-2.41,241.0,1594.5,True,True,Cloudy,Silt,131139
17143,Mongolia,2012,Potatoes,-3.37,241.0,1594.5,True,True,Cloudy,Clay,146207
17144,Mongolia,2013,Potatoes,-0.22,241.0,1594.5,True,True,Rainy,Clay,123601
17145,Mongolia,2014,Potatoes,-1.92,241.0,1594.5,True,False,Sunny,Sandy,122294
17146,Mongolia,2015,Potatoes,-1.92,241.0,1594.5,True,True,Cloudy,Clay,127732
17147,Mongolia,2016,Potatoes,-1.92,241.0,1594.5,False,True,Sunny,Clay,110041
17148,Mongolia,1990,Wheat,-2.02,241.0,1594.5,False,True,Sunny,Clay,11187
17149,Mongolia,1991,Wheat,-2.76,241.0,1594.5,False,True,Rainy,Chalky,10145
17150,Mongolia,1992,Wheat,-1.86,241.0,1594.5,True,True,Sunny,Loam,8611
17151,Mongolia,1993,Wheat,-2.52,241.0,1594.5,False,True,Cloudy,Loam,9038
17152,Mongolia,1994,Wheat,-1.69,241.0,1594.5,True,False,Cloudy,Sandy,7495
17153,Mongolia,1995,Wheat,-1.63,241.0,1594.5,True,True,Cloudy,Clay,7366
17154,Mongolia,1996,Wheat,-2.65,241.0,1594.5,True,False,Sunny,Chalky,6628
17155,Mongolia,1997,Wheat,-1.46,241.0,1594.5,False,True,Rainy,Chalky,7614
17156,Mongolia,1998,Wheat,-1.2,241.0,1594.5,True,False,Sunny,Peaty,6371
17157,Mongolia,1999,Wheat,-1.59,241.0,1594.5,True,True,Rainy,Clay,6104
17158,Mongolia,2000,Wheat,-2.36,241.0,1594.5,True,False,Rainy,Chalky,7768
17159,Mongolia,2001,Wheat,-1.98,241.0,1594.5,False,False,Cloudy,Peaty,7200
17160,Mongolia,2002,Wheat,-1.48,241.0,1594.5,True,True,Rainy,Loam,5898
17161,Mongolia,2003,Wheat,-2.41,241.0,1594.5,True,True,Sunny,Chalky,7914
17162,Mongolia,2004,Wheat,-1.51,241.0,1594.5,True,True,Sunny,Silt,8072
17163,Mongolia,2005,Wheat,-2.36,241.0,1594.5,True,False,Sunny,Loam,4775
17164,Mongolia,2006,Wheat,-1.56,241.0,1594.5,True,True,Cloudy,Loam,10830
17165,Mongolia,2007,Wheat,0.2,241.0,1594.5,True,False,Sunny,Chalky,9392
17166,Mongolia,2008,Wheat,-1.05,241.0,1594.5,True,True,Cloudy,Clay,13987
17167,Mongolia,2009,Wheat,-2.04,241.0,1594.5,True,True,Sunny,Silt,15593
17168,Mongolia,2010,Wheat,-3.04,241.0,1594.5,True,False,Rainy,Silt,13805
17169,Mongolia,2011,Wheat,-2.41,241.0,1594.5,False,True,Cloudy,Silt,14961
17170,Mongolia,2012,Wheat,-3.37,241.0,1594.5,False,False,Cloudy,Peaty,15650
17171,Mongolia,2013,Wheat,-0.22,241.0,1594.5,False,True,Rainy,Chalky,13369
17172,Mongolia,2014,Wheat,-1.92,241.0,1594.5,False,False,Rainy,Clay,16800
17173,Mongolia,2015,Wheat,-1.92,241.0,1594.5,False,True,Rainy,Clay,5645
17174,Mongolia,2016,Wheat,-1.92,241.0,1594.5,False,False,Rainy,Sandy,13154
17175,Montenegro,2006,Maize,10.56,241.0,0.55,True,False,Rainy,Sandy,32588
17176,Montenegro,2007,Maize,11.59,241.0,0.55,False,False,Rainy,Chalky,25000
17177,Montenegro,2008,Maize,11.62,241.0,0.55,False,True,Rainy,Chalky,36000
17178,Montenegro,2009,Maize,11.46,241.0,0.55,True,False,Rainy,Clay,38009
17179,Montenegro,2010,Maize,11.25,241.0,66.0,True,False,Sunny,Silt,37950
17180,Montenegro,2011,Maize,11.25,241.0,75.0,True,False,Cloudy,Silt,42007
17181,Montenegro,2012,Maize,11.53,241.0,71.0,True,False,Cloudy,Peaty,32007
17182,Montenegro,2013,Maize,12.87,241.0,82.0,False,True,Sunny,Sandy,51775
17183,Montenegro,2014,Maize,11.495,241.0,90.0,False,True,Sunny,Sandy,50846
17184,Montenegro,2015,Maize,11.495,241.0,76.0,False,False,Sunny,Chalky,42925
17185,Montenegro,2016,Maize,11.495,241.0,90.0,False,True,Cloudy,Peaty,42189
17186,Montenegro,2006,Potatoes,10.56,241.0,0.55,False,True,Sunny,Silt,130448
17187,Montenegro,2007,Potatoes,11.59,241.0,0.55,True,False,Rainy,Peaty,105037
17188,Montenegro,2008,Potatoes,11.62,241.0,0.55,False,False,Sunny,Chalky,130981
17189,Montenegro,2009,Potatoes,11.46,241.0,0.55,False,False,Rainy,Silt,150977
17190,Montenegro,2010,Potatoes,11.25,241.0,66.0,False,True,Rainy,Sandy,145964
17191,Montenegro,2011,Potatoes,11.25,241.0,75.0,True,False,Rainy,Peaty,165000
17192,Montenegro,2012,Potatoes,11.53,241.0,71.0,False,False,Rainy,Peaty,118033
17193,Montenegro,2013,Potatoes,12.87,241.0,82.0,False,False,Cloudy,Peaty,149004
17194,Montenegro,2014,Potatoes,11.495,241.0,90.0,False,True,Rainy,Peaty,147799
17195,Montenegro,2015,Potatoes,11.495,241.0,76.0,False,False,Cloudy,Peaty,168274
17196,Montenegro,2016,Potatoes,11.495,241.0,90.0,False,True,Cloudy,Loam,185509
17197,Montenegro,2006,Wheat,10.56,241.0,0.55,True,False,Sunny,Clay,30903
17198,Montenegro,2007,Wheat,11.59,241.0,0.55,False,False,Sunny,Sandy,24026
17199,Montenegro,2008,Wheat,11.62,241.0,0.55,True,True,Cloudy,Silt,35016
